1623142800000,32912.20000000,32949.02000000,32712.16000000,32880.50000000,1370.16014100,1623143699999,44991658.15400418,20280,695.79251600,22850843.09404250,0
1623143700000,32882.55000000,32970.18000000,32721.66000000,32770.38000000,953.25737800,1623144599999,31324422.67680922,15121,438.84846700,14421707.21820582,0
1623144600000,32768.36000000,32875.36000000,32666.65000000,32801.02000000,838.45026100,1623145499999,27488318.06243053,12891,439.36702500,14407312.66256310,0
1623145500000,32801.02000000,32930.00000000,32751.10000000,32813.52000000,622.46476200,1623146399999,20442282.84248467,11685,341.95651200,11231323.54644908,0
1623146400000,32813.51000000,33188.77000000,32797.33000000,33074.41000000,1017.63262800,1623147299999,33592751.77850899,17838,552.19581300,18229518.77046546,0
1623147300000,33074.42000000,33173.44000000,32808.90000000,32866.71000000,868.37097900,1623148199999,28672239.69445040,13340,431.97156300,14266017.09796229,0
1623148200000,32866.71000000,32883.39000000,32651.52000000,32802.91000000,1878.13007200,1623149099999,61492345.96602808,23316,1144.81685400,37473651.94135753,0
1623149100000,32802.90000000,32882.34000000,32670.48000000,32805.07000000,670.04263200,1623149999999,21957811.17032239,11997,318.94327300,10453037.09672278,0
1623150000000,32805.07000000,32955.85000000,32695.33000000,32904.89000000,871.79959800,1623150899999,28626345.93477723,13358,449.75168100,14766331.72708924,0
1623150900000,32904.99000000,33062.86000000,32845.46000000,32882.05000000,832.67571300,1623151799999,27438073.49340442,13978,470.69515700,15511534.63284258,0
1623151800000,32882.06000000,33023.72000000,32756.47000000,32974.85000000,691.08805500,1623152699999,22729325.39950969,13772,352.15545500,11583140.12639068,0
1623152700000,32974.85000000,33247.25000000,32901.01000000,33089.99000000,1323.13475600,1623153599999,43775984.45301308,18018,723.90068100,23952972.09203394,0
1623153600000,33084.43000000,33179.23000000,32954.03000000,33032.66000000,646.64967800,1623154499999,21370317.57019800,12462,311.64355900,10300588.13562742,0
1623154500000,33032.65000000,33138.66000000,32982.28000000,33023.39000000,514.54272300,1623155399999,17016575.90157860,10982,257.76027600,8524786.40160386,0
1623155400000,33023.39000000,33079.03000000,32821.00000000,32859.36000000,666.63543600,1623156299999,21967335.18318984,12811,282.61147400,9313456.48275570,0
1623156300000,32859.35000000,32929.15000000,32810.70000000,32882.06000000,571.79784500,1623157199999,18797853.75767331,11170,283.37099700,9316114.69850503,0
1623157200000,32882.06000000,32952.24000000,32730.55000000,32790.52000000,1030.03909100,1623158099999,33791754.59377168,14083,501.25194500,16444042.50598575,0
